price,body,mileage,engV,engType,drive,car,,,,,registration,year,model
15500,1,140,2.4,0,2,14,,,,,yes,2007,Camry
0,1,34,3.5,2,0,1,,,,,yes,2014,S 350
15700,1,125,3.5,1,2,14,,,,,yes,2008,Camry
12900,0,49,2.7,1,0,15,,,,,yes,2008,Tucson
5000,2,400,2.4,2,2,7,,,,,yes,1993,T4 (Transporter) пасс.
9800,5,70,1.6,1,2,0,,,,,yes,2011,Focus
9300,0,156,2.4,0,0,11,,,,,yes,2006,Outlander
28500,0,0,2,1,0,15,,,,,yes,2016,Tucson
2000,1,360,1.6,4,,8,,,,,no,1996,A4
11000,1,116,3.3,0,2,15,,,,,yes,2007,Grandeur
14800,3,90,1.8,1,,18,,,,,yes,2011,Superb
16900,2,121,2,2,2,7,,,,,yes,2014,T5 (Transporter) груз
6300,1,167,1.6,1,2,4,,,,,yes,2005,Megane
9250,5,140,2,2,2,39,,,,,yes,2007,Leon
700,3,1,NA,1,1,25,,,,,yes,1981,2102
6500,1,150,1.4,1,2,15,,,,,yes,2008,Accent
6500,5,88,1.4,1,2,15,,,,,yes,2006,Getz
6800,3,246,2.2,2,1,16,,,,,yes,2003,Omega
18500,3,125,2,2,2,7,,,,,yes,2011,Passat B7
11000,4,109,3.2,1,0,17,,,,,yes,2007,Captiva
11600,1,186,3.2,1,2,1,,,,,yes,2003,E-Class
11499,1,146,1.8,1,2,18,,,,,yes,2011,Octavia A5
6900,1,238,3.5,1,1,5,,,,,yes,1999,535
12000,1,200,6,1,0,8,,,,,yes,2004,A8
7100,5,127,2,0,2,4,,,,,yes,2006,Laguna
8500,2,270,2.2,2,1,1,,,,,yes,2004,Vito пасс.
7000,3,280,1.5,2,2,4,,,,,yes,2005,Megane
0,3,100,3,2,0,1,,,,,yes,2014,CLS 350
3899,5,73,1.1,1,2,42,,,,,yes,2008,QQ
3450,2,196,1.9,2,2,4,,,,,yes,2001,Kangoo груз.
16000,0,97,2,1,0,15,,,,,yes,2011,IX35
6300,5,157,NA,4,,18,,,,,yes,2007,Fabia
15400,1,260,2.2,2,1,1,,,,,yes,2008,E-Class
26500,0,53,2.2,2,0,6,,,,,yes,2012,Freelander
0,2,261,2.2,2,1,1,,,,,yes,2007,Vito груз.
7800,2,240,1.6,2,2,30,,,,,yes,2007,Scudo пасс.
5800,1,247,3,0,2,28,,,,,yes,2004,607
7999,5,220,1.6,0,2,21,,,,,yes,2004,3
1350,3,240,2.5,2,1,1,,,,,no,1992,E-Class
17000,0,215,3.8,1,0,11,,,,,yes,2006,Pajero Wagon
17950,1,87,2.4,1,2,14,,,,,yes,2010,Camry
8600,1,84,1.4,1,2,30,,,,,yes,2013,Linea
8100,2,206,1.9,2,2,4,,,,,yes,2005,Trafic пасс.
6700,1,70,1.4,1,2,15,,,,,yes,2011,Accent
17555,3,191,NA,2,2,16,,,,,yes,2009,Insignia
4100,1,26,3,2,1,5,,,,,no,2001,530
12350,2,167,1.4,1,2,7,,,,,yes,2011,Touran
3500,1,66,1.3,1,2,60,,,,,yes,2007,520
1300,4,200,1.2,1,2,38,,,,,yes,2002,110557
10800,2,164,2,2,2,16,,,,,yes,2011,Viv66 груз.
7800,2,220,1.8,1,2,16,,,,,yes,2007,Zafira
20900,1,122,2,1,2,7,,,,,yes,2012,Passat B7
3250,1,105,NA,1,2,19,,,,,yes,2002,Sens
7000,1,156,1.6,2,2,12,,,,,yes,2008,Cerato
1550,1,186,1.2,1,2,38,,,,,yes,2004,1103 Славута
22000,0,95,2.4,1,0,12,,,,,yes,2012,Sorento
7000,2,156,1.8,2,2,0,,,,,yes,2006,Transit Connect пасс.
17800,1,2,1.6,1,2,2,,,,,yes,2016,Sentra
10299,3,148,1.2,2,2,18,,,,,yes,2012,Fabia
9141,2,176,1.3,2,2,16,,,,,yes,2012,Combo груз.
45500,0,74,3.6,1,0,13,,,,,yes,2011,Cayenne
3700,1,144,1.5,0,2,19,,,,,yes,2008,Nexia
6700,1,79,1.5,4,2,17,,,,,yes,2008,Aveo
3900,0,126,1.7,0,0,25,,,,,yes,2003,2123
16300,0,32,1.6,1,2,2,,,,,yes,2012,Juke
11700,1,91,2,1,2,21,,,,,yes,2008,6
1450,1,105,1.3,1,1,25,,,,,yes,1990,2106
23300,0,93,2.7,4,0,14,,,,,yes,2011,Venza
3000,1,200,1.6,1,,25,,,,,yes,2007,21099
12300,1,423,5,0,1,1,,,,,yes,1997,S 500
259.35,1,1,2.4,4,1,50,,,,,yes,1959,21
14250,2,127,3.5,4,0,14,,,,,yes,2007,Sienna
6500,5,225,1.4,1,2,7,,,,,yes,2000,Golf IV
17800,1,177,4.2,1,0,8,,,,,yes,2008,A8
4200,1,236,2.5,2,0,8,,,,,no,2003,A6
1550,1,161,1.8,1,2,7,,,,,no,1994,Vento
1200,5,240,1.6,1,2,0,,,,,no,2001,Focus
7000,0,190,2.5,2,0,6,,,,,no,2004,Discovery
4600,2,200,2.2,2,2,1,,,,,yes,2000,Vito пасс.
10400,1,103,2,0,2,0,,,,,yes,2010,Focus
12500,1,175,2.4,1,2,14,,,,,yes,2007,Camry
47000,0,64,3,2,0,8,,,,,yes,2013,Q7
7600,1,141,2,0,2,39,,,,,yes,2007,Cordoba
5400,1,20,1.5,1,2,38,,,,,yes,2013,Lanos
8780.85,1,82,1.6,1,2,0,,,,,yes,2011,Focus
7500,3,196,1.59,1,2,14,,,,,yes,2003,Corolla Verso
8910.525,5,103,1.4,1,2,7,,,,,yes,2012,Polo
28787.85,1,0,2.5,1,2,14,,,,,yes,2016,Camry
14200,1,135,3,0,,5,,,,,yes,2004,530
7900,1,210,1.6,0,2,18,,,,,yes,2006,Octavia A5
25749.75,1,0,2.5,1,2,14,,,,,yes,2016,Camry
13400,3,190,1.5,2,2,4,,,,,yes,2013,Laguna
10396.23,3,1,1.2,1,2,4,,,,,yes,2015,Logan
6261.45,1,1,1.5,1,2,41,,,,,yes,2015,CK
10999,1,59,1.4,1,2,15,,,,,yes,2011,Accent
8500,2,150,1.6,2,2,30,,,,,yes,2008,Scudo пасс.
7900,1,288,2,1,2,3,,,,,yes,2005,Accord
9300,1,94,1.5,2,2,4,,,,,yes,2011,Fluence
11000,1,156,1.8,1,2,14,,,,,yes,2008,Avensis
1150,3,232,1.8,0,2,16,,,,,no,1999,Vectra B
23674.95,0,0,2,2,2,0,,,,,yes,2016,Kuga
8000,1,234,2.4,1,0,8,,,,,yes,1998,A6
0,1,177,1.8,1,,8,,,,,yes,1998,A4
28560.6594,0,0,2,2,0,0,,,,,yes,2016,Kuga
6999,1,248,1.8,1,2,7,,,,,yes,2002,Passat B5
926.25,5,350,1,1,2,30,,,,,yes,1987,Uno
10744.5,5,0,1.25,1,2,0,,,,,yes,2016,Fiesta
19414.2,0,0,1.6,1,0,29,,,,,yes,2016,Vitara
33500,0,88,2.4,2,0,31,,,,,yes,2012,XC90
3300,1,233,28,1,1,5,,,,,no,1997,528
0,5,80,1.6,1,2,34,,,,,yes,2012,DS4
4100,3,350,1.9,2,2,7,,,,,yes,2003,Passat B5
9658.935,1,1,1.2,1,2,4,,,,,yes,2016,Logan
16300,0,80,2,1,0,3,,,,,yes,2009,CR-V
1800,3,29,1.6,1,2,16,,,,,yes,1990,Kadett
15500,5,27,NA,4,2,0,,,,,yes,2012,Focus Electric
11300,2,250,2.5,2,2,7,,,,,yes,2007,T5 (Transporter) пасс.
1550,1,215,1.6,1,2,16,,,,,no,1996,Vectra B
11500,1,110,1.6,1,2,14,,,,,yes,2011,Corolla
16499,0,373,1.6,1,2,2,,,,,yes,2011,Juke
20711.2464,3,0,1.6,1,0,14,,,,,yes,2016,Auris
24842.025,1,0,1.8,1,2,14,,,,,yes,2016,Avensis
17394.0858,5,0,1.33,1,2,14,,,,,yes,2016,Yaris
6000,1,271,1.8,1,2,7,,,,,yes,2000,Passat B5
35138.2941,0,0,2,1,0,14,,,,,yes,2016,Rav 4
3100,4,350,2.5,2,1,0,,,,,yes,1998,Transit пасс.
34899.13635,3,0,2,1,2,7,,,,,yes,2016,Passat B8
6400,4,120,NA,2,1,27,,,,,yes,2008,Fortwo
4100,1,145,1.4,0,2,19,,,,,yes,2007,Lanos
39999,0,45,2,2,0,8,,,,,yes,2014,Q5
68000,0,20,3,1,0,8,,,,,yes,2014,Q5
17800,4,73,NA,1,0,20,,,,,yes,2007,GS 350
24000,0,132,4,1,0,14,,,,,yes,2008,Land Cruiser Prado
42900,1,2,2,1,1,5,,,,,yes,2016,520
222000,0,0,6.3,1,0,1,,,,,yes,2016,S 63 A72
3100,5,110,7,2,2,0,,,,,yes,1994,Escort
21500,0,142,3.5,1,0,1,,,,,yes,2008,ML 350
4900,2,472,2.5,2,2,4,,,,,yes,2000,Master груз.
18999,1,122,1.8,1,2,7,,,,,yes,2012,Passat CC
2000,1,49,NA,1,,50,,,,,yes,1990,2410
4400,1,225,2,0,1,1,,,,,yes,1995,E-Class
2100,2,270,1.9,2,2,4,,,,,no,2002,Scenic
9950,5,78,NA,1,2,0,,,,,yes,2012,Fiesta
11000,1,162,2,0,2,3,,,,,yes,2006,Accord
0,0,1,NA,1,0,50,,,,,yes,1963,69
20900,1,18,2.5,4,2,14,,,,,yes,2013,Camry
7200,5,159,1.6,1,,7,,,,,yes,2007,Golf V
10500,0,170,2,0,0,15,,,,,yes,2008,Tucson
8900,5,85,1.25,1,2,0,,,,,yes,2013,Fiesta
7000,1,400,2.8,1,1,5,,,,,yes,1998,528
24000,1,60,2.5,0,2,14,,,,,yes,2014,Camry
5400,2,300,1.25,1,2,30,,,,,yes,2002,Doblo груз.
7550,5,155,2,1,2,4,,,,,yes,2007,Laguna
29500,1,134,5,1,0,1,,,,,yes,2008,S 500
4100,1,96,1.6,1,2,25,,,,,yes,2006,2110
48550,4,147,4,2,0,5,,,,,yes,2012,X5
7500,1,240,2,1,2,21,,,,,yes,2005,6
8950,1,154,3.5,0,1,1,,,,,no,2005,CLS 350
10000,1,237,4.6,0,1,61,,,,,yes,2000,Grand Marquis
15200,0,208,2,1,0,14,,,,,yes,2006,Rav 4
1400,2,250,99.99,0,,50,,,,,yes,1999,2705 50ель
5400,1,404,2.5,1,1,5,,,,,yes,1992,525
3500,3,215,2,1,2,7,,,,,yes,1993,Passat B3
4200,2,350,1.8,0,2,11,,,,,yes,1992,Space Wagon
8700,1,80,1.5,1,2,11,,,,,yes,2008,Lancer X
27000,0,40,3.8,4,0,36,,,,,yes,2009,Wrangler
7650,2,186,1.6,2,2,28,,,,,yes,2011,Partner груз.
13800,0,105,2.7,2,0,33,,,,,yes,2010,Rexton II
8500,2,210,2.5,2,2,7,,,,,yes,2003,T4 (Transporter) пасс.
27500,1,170,2,2,1,5,,,,,yes,2011,520
7500,1,290,3,1,1,10,,,,,yes,2002,S-Type
24500,1,180,2.2,2,1,1,,,,,yes,2012,E-Class
3200,4,650,1.9,2,2,7,,,,,yes,1999,Caddy груз.
12850,4,226,2.3,2,2,4,,,,,yes,2012,Master груз.
3100,5,129,1.5,0,2,25,,,,,yes,2005,21093
14800,1,12,1.6,1,2,18,,,,,yes,2012,Octavia A5
13300,2,250,2.5,2,2,7,,,,,yes,2008,T5 (Transporter) пасс.
1389,5,245,1.3,1,2,11,,,,,no,1996,Colt
13550,0,54,1.6,1,2,2,,,,,yes,2011,Juke
12200,1,70,1,1,2,0,,,,,yes,2013,Focus
18000,0,160,3.2,2,0,11,,,,,yes,2007,Pajero Wagon
8800,0,284,3,2,0,5,,,,,no,2004,X5
2200,2,290,2.2,2,2,4,,,,,no,1999,Espace
4500,1,28,1.9,1,,5,,,,,yes,1995,318
9500,1,167,2.2,1,2,16,,,,,yes,2008,Vectra C
95000,0,19,5,1,0,6,,,,,yes,2014,Range 48 Sport
2450,1,232,1.3,0,2,19,,,,,yes,2004,Sens
81500,1,1,3,2,0,1,,,,,yes,2016,GLE-Class
28200,0,138,4.4,1,0,6,,,,,yes,2008,Range 48
3800,1,250,3,2,1,5,,,,,no,2002,330
61500,0,16,3,2,0,1,,,,,yes,2013,ML 350
23900,1,180,3,2,0,8,,,,,yes,2009,A6
3600,1,215,NA,0,2,25,,,,,yes,2008,2115
20000,1,95,2.4,1,2,3,,,,,yes,2011,Accord
3400,1,174,1.5,0,,25,,,,,yes,2006,21099
27000,1,57,2,2,2,7,,,,,yes,2013,Passat B7
11500,1,134,2.4,1,2,11,,,,,yes,2009,Galant
6200,1,92,1.4,1,2,15,,,,,yes,2007,Accent
22000,1,73,3.5,1,2,14,,,,,yes,2010,Camry
11500,2,70,2,2,2,7,,,,,yes,2013,Caddy груз.
7300,3,162,1.5,2,2,4,,,,,yes,2006,Megane
3100,3,150,1.9,2,2,4,,,,,no,2003,Laguna
3000,1,278,2.5,2,2,8,,,,,no,1999,A6
8300,4,173,2.2,2,2,0,,,,,yes,2007,Transit пасс.
12600,1,108,1.8,1,,18,,,,,yes,2012,Octavia A5
10000,1,80,NA,2,1,1,,,,,yes,2010,S 350
5200,1,250,1.8,4,2,8,,,,,yes,1996,A4
2600,3,1,1.9,2,1,25,,,,,yes,2001,2104
12200,1,239,3,2,1,5,,,,,yes,2001,730
4500,1,230,4,0,1,5,,,,,yes,1994,540
6900,3,235,2.9,2,1,1,,,,,yes,1997,E-Class
2800,1,260,1.6,1,2,42,,,,,yes,2008,Amulet
14100,0,130,3.5,0,0,22,,,,,yes,2004,FX 35
6500,1,212,2,0,2,17,,,,,yes,2005,E2da
20500,0,139,4,0,0,14,,,,,yes,2005,Land Cruiser Prado
1100,2,140,2,0,1,14,,,,,yes,1985,Lite Ace
5000,2,217,2,2,2,34,,,,,yes,2003,Jumpy пасс.
11500,1,90,2,1,2,12,,,,,yes,2008,Magentis
8100,3,302,2.5,2,2,8,,,,,yes,2000,A6
4500,2,207,1.5,2,2,4,,,,,yes,2003,Kangoo пасс.
23800,0,45,2.5,2,0,11,,,,,yes,2015,Pajero Sport
7777,4,230,2.8,1,1,1,,,,,yes,1980,E-Class
3500,5,119,NA,1,2,19,,,,,yes,2008,Matiz
33500,0,67,2,1,0,8,,,,,yes,2011,Q5
17200,0,92,2.2,2,0,15,,,,,yes,2012,Santa FE
5600,5,3,1.6,1,2,25,,,,,yes,2012,2114
11700,2,211,2.2,2,1,1,,,,,yes,2007,Vito пасс.
23600,1,105,2.5,0,2,14,,,,,yes,2012,Camry
6800,2,125,1.3,2,,30,,,,,yes,2011,Doblo груз.
8700,2,158,2.5,2,2,7,,,,,yes,2003,T5 (Transporter) пасс.
6500,5,35,NA,1,2,25,,,,,yes,2012,2172
8500,3,44,1.6,1,2,2,,,,,yes,2007,Note
10400,1,78,1.6,1,2,7,,,,,yes,2012,Polo
3100,5,245,1,0,2,16,,,,,yes,1990,Corsa
4700,1,235,1.9,4,2,18,,,,,no,2006,Superb
12200,3,137,1.6,4,,18,,,,,yes,2010,Octavia A5
9300,1,178,2,1,2,21,,,,,yes,2005,6
11999,2,176,2,2,2,7,,,,,yes,2011,T5 (Transporter) груз
9300,1,186,2.8,1,2,8,,,,,yes,2000,A6
4750,1,167,1.6,1,2,11,,,,,yes,2003,Cari79
5500,1,120,NA,1,2,16,,,,,yes,2007,Astra G
2300,1,189,1.8,1,1,5,,,,,no,2002,318
4490,4,168,0.7,1,1,27,,,,,yes,2003,Cabrio
600,1,112,1.6,1,2,8,,,,,yes,1980,80
2499,1,115,1,1,2,42,,,,,yes,2008,Jaggi
8500,1,179,2,1,2,21,,,,,yes,2006,6
1300,1,11,1.5,1,1,25,,,,,yes,1987,2105
10950,2,165,2,2,2,7,,,,,yes,2012,Caddy груз.
3500,4,150,2,0,1,0,,,,,yes,1988,Transit пасс.
3000,3,270,1.9,2,2,8,,,,,no,2001,A4
28500,0,74,2,1,0,8,,,,,yes,2010,Q5
8300,4,91,1.8,0,2,41,,,,,yes,2014,E72rand 7 (EC7)
15000,0,95,2.5,2,0,11,,,,,yes,2008,Pajero Sport
6300,3,132,2.8,0,2,7,,,,,yes,1995,Passat B4
19300,1,103,8.7,1,2,20,,,,,yes,2008,ES 350
5500,1,250,2.2,2,1,1,,,,,no,2003,E-Class
2500,4,350,1.8,1,2,11,,,,,yes,1990,Galant
7900,4,148,1.8,1,0,11,,,,,yes,2003,Pajero Pinin
14500,1,215,NA,1,0,5,,,,,yes,2006,525
2500,1,102,1.5,1,1,25,,,,,yes,2007,2107
3300,4,380,2.5,2,,0,,,,,yes,1996,Transit пасс.
1500,5,100,1.2,1,2,38,,,,,yes,1999,1103 Славута
6300,2,237,1.6,2,2,28,,,,,yes,2007,Partner пасс.
3300,0,197,3.1,2,0,36,,,,,no,2000,Grand Cherokee
700,5,91,1.4,0,2,0,,,,,no,1994,Escort
1950,3,286,1.9,2,2,4,,,,,no,2001,Laguna
8800,1,86,1.6,1,2,7,,,,,yes,2012,Polo
6500,1,99,NA,1,2,17,,,,,yes,2007,Lacetti
5350,5,33,1.5,1,2,17,,,,,yes,2008,Aveo
12999,1,247,4,2,1,1,,,,,yes,2003,S 400
5000,0,120,2.2,0,1,62,,,,,yes,2008,Shuttle
10700,2,185,2,2,2,16,,,,,yes,2008,Viv66 пасс.
4900,1,350,2,0,2,7,,,,,yes,2000,Bora
4300,1,47,1.5,1,2,19,,,,,yes,2007,Lanos
16900,5,20,1.6,1,2,14,,,,,yes,2014,Auris
18000,3,5,1.6,1,2,28,,,,,yes,2015,2008
3700,1,98,NA,4,,38,,,,,yes,2007,Lanos
5700,1,108,1.6,1,2,17,,,,,yes,2007,Aveo
4499,1,101,1.5,1,2,19,,,,,yes,2010,Nexia
12999,0,84,2.4,1,0,11,,,,,yes,2009,Outlander XL
4900,5,253,1.2,1,2,18,,,,,yes,2007,Fabia
2100,5,113,1.2,1,2,38,,,,,yes,2006,Таврия-Нова
1800,1,361,1.5,1,1,25,,,,,yes,2001,2107
12500,0,92,2.3,1,0,21,,,,,yes,2008,CX-7
10800,4,230,1.8,1,1,1,,,,,yes,2006,C-Class
0,1,106,2,1,2,12,,,,,yes,2007,Magentis
7500,2,230,1.9,2,2,7,,,,,yes,2006,Caddy пасс.
1800,1,100,1.5,1,1,25,,,,,yes,2006,2107
9600,5,85,1.6,1,2,16,,,,,yes,2012,Astra H
13900,5,79,1.6,0,2,14,,,,,yes,2012,Auris
2650,1,230,1.5,0,2,25,,,,,yes,2005,21099
13999,2,67,1.6,2,2,34,,,,,yes,2012,Berlingo пасс.
14200,1,245,2.2,2,1,1,,,,,yes,2007,E-Class
5999,5,60,1.5,1,2,17,,,,,yes,2009,Aveo
12000,0,117,2.5,2,0,12,,,,,yes,2008,Sorento
12276.147,5,0,1.2,1,2,2,,,,,yes,2015,Micra
11800,3,278,2.5,2,0,8,,,,,yes,2005,A6
7200,2,170,1.3,2,2,30,,,,,yes,2007,Doblo пасс.
1600,1,338,3,2,1,1,,,,,no,1991,E-Class
833.625,1,1,1.2,0,1,25,,,,,yes,1984,2101
12999,0,164,3.6,2,0,6,,,,,no,2008,Range 48 Sport
5400,1,103,1.5,1,2,17,,,,,yes,2006,Aveo
19829.16,1,0,1.6,1,2,2,,,,,yes,2015,Sentra
19457.5485,5,0,NA,1,2,2,,,,,yes,2016,Juke
25198.446,0,0,2,1,2,2,,,,,yes,2016,Qashqai
3800,1,253,2.5,2,2,8,,,,,no,1998,A6
7900,2,238,1.8,2,2,0,,,,,yes,2008,Transit Connect пасс.
19764.693,5,0,1.6,1,2,2,,,,,yes,2015,Juke
0,5,128,1.6,1,2,7,,,,,yes,2008,Golf V
13455.4485,5,0,NA,1,2,2,,,,,yes,2015,Micra
16000,1,46,1.8,1,2,3,,,,,yes,2012,Civic
2550,1,200,1.5,0,2,25,,,,,yes,2006,21099
27300,4,150,4.2,1,0,8,,,,,yes,2007,Q7
7002.45,5,113,1.4,1,2,0,,,,,yes,2011,Fusion
3100,1,283,2,0,2,2,,,,,yes,1996,Primera
7500,1,181,1.8,1,2,2,,,,,yes,2007,Primera
0,1,370,2.6,4,2,8,,,,,yes,1997,A6
20500,0,285,4.8,1,0,5,,,,,yes,2006,X5
1900,5,154,1.4,1,2,28,,,,,yes,1993,106
4500,3,390,1.9,2,,7,,,,,yes,1996,Passat B4
9800,2,230,2.15,2,1,1,,,,,yes,2004,Vito пасс.
5500,3,236,1.2,1,2,18,,,,,yes,2003,Fabia
9500,1,52,1.3,1,2,15,,,,,yes,2011,Accent
11000,5,42,1.4,1,,0,,,,,yes,2012,Fiesta
1800,2,123,1.9,2,2,4,,,,,yes,2004,Kangoo пасс.
11500,3,145,1.8,1,2,18,,,,,yes,2010,Octavia A5
9700,5,61,1.2,1,2,16,,,,,yes,2012,Corsa
4600,1,180,1.6,1,2,19,,,,,yes,2003,Lanos
4650,4,230,1.7,2,2,16,,,,,yes,2003,Combo пасс.
26400,0,130,3.5,1,0,22,,,,,yes,2009,FX 35
3999,1,250,3,2,1,5,,,,,no,2000,530
8600,2,125,2,1,2,12,,,,,yes,2008,Carens
6400,1,152,1.6,1,2,0,,,,,yes,2006,Focus
11200,3,215,2.5,1,0,24,,,,,yes,2008,Outback
7800,4,212,2.2,1,2,16,,,,,yes,2007,Vectra C
12800,2,135,2.9,2,2,12,,,,,yes,2008,Carnival
15500,1,125,2,1,2,15,,,,,yes,2012,Sonata
5000,4,75,1.9,1,1,5,,,,,no,1998,Z3
9800,5,98,1.6,0,2,14,,,,,yes,2008,Auris
9299,1,350,2.7,2,1,1,,,,,yes,2000,E-Class
9299,5,140,1.8,0,2,16,,,,,yes,2007,Astra H
9900,5,106,1.4,2,2,0,,,,,yes,2012,Fiesta
8000,3,156,1.6,1,2,39,,,,,yes,2006,Toledo
5700,1,34,2,1,2,0,,,,,no,2010,Focus
6500,2,185,NA,2,2,7,,,,,yes,2006,Caddy пасс.
4400,1,210,2,1,2,3,,,,,yes,1997,Accord
4999,1,20,2,0,2,21,,,,,yes,1995,Xedos 9
6500,5,120,1.4,1,2,28,,,,,yes,2006,207
6750,2,150,1.8,2,2,0,,,,,yes,2012,Transit Connect груз.
12500,0,263,2.4,1,0,17,,,,,yes,2007,Captiva
5500,5,8,0.8,1,2,19,,,,,yes,2013,Matiz
5100,4,90,3,1,0,0,,,,,yes,2000,Ranger
25000,0,150,30,1,0,5,,,,,yes,2007,X5
12500,0,154,2.3,0,2,21,,,,,yes,2008,Tribute
14400,1,156,1.6,2,2,18,,,,,yes,2011,Superb
4800,1,190,99.99,1,2,7,,,,,yes,1998,Passat B5
2200,3,300,2,1,2,14,,,,,yes,1989,Camry
4000,1,320,2.8,1,2,8,,,,,yes,1992,100
3700,0,124,1.8,1,0,6,,,,,no,2005,Freelander
8500,2,350,2.2,2,1,1,,,,,yes,2004,Sprinter 211 пасс.
17900,1,125,3.5,0,2,20,,,,,yes,2007,ES 350
6800,1,178,NA,0,2,7,,,,,yes,2004,Passat B5
5500,3,67,1.6,0,2,25,,,,,yes,2012,2171
10700,4,74,2,0,2,15,,,,,yes,2008,Coupe
6900,5,113,1.4,1,2,7,,,,,yes,2003,Polo
0,1,90,2,1,0,11,,,,,yes,2007,Lancer Evolution
35000,1,61,2.8,1,0,8,,,,,yes,2012,A6
3500,3,323,2,1,2,2,,,,,yes,1994,Primera
14000,1,191,3,4,1,20,,,,,yes,2006,GS 300
9800,5,123,1.6,1,2,29,,,,,yes,2008,SX4
23999,1,0,1.6,2,2,7,,,,,yes,2016,Jetta
17700,0,165,3,0,0,11,,,,,yes,2007,Pajero Wagon
10800,1,179,3,0,2,14,,,,,yes,2005,Camry
33000,0,200,3,2,0,5,,,,,yes,2010,X5
15199,1,126,2.4,1,2,3,,,,,yes,2008,Accord
10900,3,75,1.6,1,2,28,,,,,yes,2012,308
14300,1,217,3,2,1,5,,,,,yes,2005,530
2500,1,60,1.6,1,1,25,,,,,yes,1999,2107
4900,5,194,1.6,0,2,16,,,,,yes,2002,Astra G
0,1,280,4.2,1,0,8,,,,,yes,2000,A8
2800,2,120,1.9,2,,34,,,,,yes,2004,Berlingo груз.
1950,1,67,1.2,1,2,38,,,,,yes,2005,1103 Славута
16800,0,154,2.7,1,0,14,,,,,yes,2005,Land Cruiser Prado
1399,2,267,2.9,2,2,12,,,,,no,2000,Carnival
6150,4,230,1.9,2,2,30,,,,,yes,2006,Doblo пасс.
8900,1,87,1.6,1,2,14,,,,,yes,2008,Corolla
19500,1,110,2,1,2,3,,,,,yes,2011,Accord
1999,0,150,1.6,0,0,25,,,,,yes,1986,2121
12000,1,145,NA,1,2,18,,,,,yes,2008,Octavia A5
5500,3,300,1.6,1,2,16,,,,,yes,2001,Astra G
7300,5,116,1.4,0,2,16,,,,,yes,2007,Astra H
8000,1,207,1.6,0,2,11,,,,,yes,2007,Lancer
2550,1,142,1.5,1,2,25,,,,,yes,2006,21093
9900,5,86,1.6,1,2,21,,,,,yes,2008,3
10000,1,240,2.4,1,2,3,,,,,yes,2006,Accord
12499,0,142,2.4,0,0,11,,,,,yes,2008,Outlander XL
15000,4,115,2.2,2,1,1,,,,,yes,2011,Vito пасс.
21300,5,57,2,2,2,18,,,,,yes,2014,Octavia A7
19500,0,175,3.6,1,0,8,,,,,yes,2007,Q7
13700,5,119,1.8,1,2,18,,,,,yes,2009,Superb
23156.25,3,0,1.6,1,2,28,,,,,yes,2016,308
2850,1,114,1.6,1,2,25,,,,,yes,2008,21099
1400,2,25,NA,0,,50,,,,,yes,1999,2705 50ель
5999,5,108,1.3,1,2,11,,,,,yes,2006,Colt
13000,4,161,1.8,0,2,8,,,,,yes,2001,TT
2200,1,180,1.9,2,2,7,,,,,no,2003,Passat B5
9000,1,278,4.3,0,1,20,,,,,yes,2002,LS 430
6500,5,140,1.6,0,2,17,,,,,yes,2009,Lacetti
10900,1,160,3,2,1,1,,,,,yes,1996,S 140
3390,1,289,2.5,2,2,8,,,,,no,2002,A6
5200,5,96,1.2,1,2,18,,,,,yes,2007,Fabia
3800,1,580,4.25,0,,50,,,,,yes,1982,24
4700,2,400,2.4,2,2,7,,,,,yes,1999,T4 (Transporter) пасс.
13100,1,200,3.5,0,2,14,,,,,yes,2006,Camry
6900,3,154,1.3,2,2,30,,,,,yes,2009,Doblo пасс.
6200,1,197,1.8,0,2,17,,,,,yes,2005,Lacetti
7800,1,226,2.2,2,1,1,,,,,yes,2000,E-Class
2350,1,1,2,2,2,21,,,,,yes,1990,626
17499,1,79,2,2,2,0,,,,,yes,2014,Mondeo
3100,1,220,1.5,0,2,25,,,,,yes,2005,2115
1700,4,140,1.2,0,2,38,,,,,yes,2005,1102 Таврия
11500,1,118,2,1,2,7,,,,,yes,2007,Passat B6
4300,1,117,NA,1,2,0,,,,,yes,2000,Focus
6800,1,235,2.2,2,1,1,,,,,yes,1999,C-Class
8700,1,106,1.8,1,2,18,,,,,yes,2006,Superb
20600,4,89,2,1,0,3,,,,,yes,2012,CR-V
9500,4,650,2.2,2,1,1,,,,,yes,2005,Sprinter 313 пасс.
20000,4,63,4.3,1,1,20,,,,,yes,2002,SC 430
13200,1,150,2.2,1,1,5,,,,,yes,2004,520
25500,0,210,3,0,,5,,,,,yes,2008,X5
2100,1,200,1.5,0,2,25,,,,,yes,2004,21099
6100,2,380,2.2,2,2,0,,,,,yes,2007,Transit пасс.
17500,0,45,2,1,0,2,,,,,yes,2012,Qashqai
6600,2,240,1.9,2,2,7,,,,,yes,2008,Caddy груз.
3550,1,111,1.5,1,2,19,,,,,yes,2007,Lanos
8300,5,168,1.6,1,2,4,,,,,yes,2009,Laguna
9500,0,163,2.4,0,0,17,,,,,yes,2008,Captiva
17500,0,80,NA,4,0,24,,,,,yes,2008,Tribeca
2500,3,250,2.5,2,1,5,,,,,no,2000,525
3500,5,258,1.7,2,2,1,,,,,no,2002,A 170
1100,1,1,1.6,1,1,25,,,,,yes,1977,2101
